robot Id,Time,responseThresholdRed,responseThresholdBlue,taskDemandForRed,taskDemandForBlue,taskSupplyForRed,taskSupplyForBlue,taskSelectionProbabilityRed,taskSelectionProbabilityBlue,selectedTask
8.0,18433.0,0.10766297578811646,0.10006630420684814,0.0,0.0,0.0,0.0,0.0,0.0,r
6.0,22353.0,0.6581754088401794,0.9599999189376831,0.0,0.0,0.0,0.0,0.0,0.0,r
7.0,22277.0,0.5019740462303162,0.5712732076644897,0.0,0.0,0.0,0.0,0.0,0.0,r
4.0,29531.0,0.8790238499641418,0.0084114670753479,0.0,0.0,0.0,0.0,0.0,0.0,r
2.0,34361.0,0.2200300693511963,0.8709360361099243,0.0,0.0,0.0,0.0,0.0,0.0,r
5.0,29420.0,0.36060279607772827,0.9852054119110107,0.0,0.0,0.0,0.0,0.0,0.0,r
0.0,39468.0,0.0013579726219177246,0.09839886426925659,0.0,0.0,0.0,0.0,0.0,0.0,r
1.0,37730.0,0.2946523427963257,0.26716554164886475,0.0,0.0,0.0,0.0,0.0,0.0,r
7.0,26505.0,0.5019740462303162,0.5712732076644897,0.0,0.0,0.0,0.0,0.0,0.0,r
6.0,28922.0,0.6581754088401794,0.9599999189376831,0.0,0.0,0.0,0.0,0.0,0.0,r
8.0,25076.0,0.10766297578811646,0.10006630420684814,0.0,0.0,0.0,0.0,0.0,0.0,r
3.0,35124.0,0.9067884087562561,0.9598067998886108,0.0,0.0,0.0,0.0,0.0,0.0,r
5.0,33543.0,0.36060279607772827,0.9852054119110107,0.0,0.0,0.0,0.0,0.0,0.0,r
0.0,43501.0,0.0013579726219177246,0.09839886426925659,0.0,0.0,0.0,0.0,0.0,0.0,r
1.0,41750.0,0.2946523427963257,0.26716554164886475,0.0,0.0,0.0,0.0,0.0,0.0,r
4.0,35981.0,0.8790238499641418,0.0084114670753479,0.0,0.0,0.0,0.0,0.0,0.0,r
7.0,30530.0,0.5019740462303162,0.5712732076644897,0.0,0.0,0.0,0.0,0.0,0.0,r
2.0,40705.0,0.2200300693511963,0.8709360361099243,0.0,0.0,0.0,0.0,0.0,0.0,r
6.0,32848.0,0.6581754088401794,0.9599999189376831,0.0,0.0,0.0,0.0,0.0,0.0,r
8.0,29201.0,0.10766297578811646,0.10006630420684814,0.0,0.0,0.0,0.0,0.0,0.0,r
3.0,39345.0,0.9067884087562561,0.9598067998886108,0.0,0.0,0.0,0.0,0.0,0.0,r
1.0,45874.0,0.2946523427963257,0.26716554164886475,0.0,0.0,0.0,0.0,0.0,0.0,r
0.0,47724.0,0.0013579726219177246,0.09839886426925659,0.0,0.0,0.0,0.0,0.0,0.0,r
4.0,40103.0,0.8790238499641418,0.0084114670753479,0.0,0.0,0.0,0.0,0.0,0.0,r
7.0,34549.0,0.5019740462303162,0.5712732076644897,0.0,0.0,0.0,0.0,0.0,0.0,r
2.0,44727.0,0.2200300693511963,0.8709360361099243,0.0,0.0,0.0,0.0,0.0,0.0,r
8.0,33319.0,0.10766297578811646,0.10006630420684814,0.0,0.0,0.0,0.0,0.0,0.0,r
3.0,43389.0,0.9067884087562561,0.9598067998886108,0.0,0.0,0.0,0.0,0.0,0.0,r
5.0,39578.0,0.36060279607772827,0.9852054119110107,0.0,0.0,0.0,0.0,0.0,0.0,r
6.0,38884.0,0.6581754088401794,0.9599999189376831,0.0,0.0,0.0,0.0,0.0,0.0,r
1.0,50320.0,0.2946523427963257,0.26716554164886475,0.0,0.0,0.0,0.0,0.0,0.0,r
0.0,52172.0,0.0013579726219177246,0.09839886426925659,0.0,0.0,0.0,0.0,0.0,0.0,r

8.0,5625.0,0.08800190687179565,0.7193328738212585,0.0,0.0,0.0,0.0,0.0,0.0,r
1.0,20168.0,0.4990962743759155,0.5837299823760986,0.0,0.0,0.0,0.0,0.0,0.0,r
0.0,23113.0,0.5308660268783569,0.7877981662750244,0.0,0.0,0.0,0.0,0.0,0.0,r
4.0,14749.0,0.7941733598709106,0.2871818542480469,0.0,0.0,0.0,0.0,0.0,0.0,r
6.0,10688.0,0.13235658407211304,0.5619879364967346,0.0,0.0,0.0,0.0,0.0,0.0,r
3.0,16793.0,0.8354402184486389,0.6788784861564636,0.0,0.0,0.0,0.0,0.0,0.0,r
2.0,18953.0,0.6778028011322021,0.5560311675071716,0.0,0.0,0.0,0.0,0.0,0.0,r
5.0,13421.0,0.8602033257484436,0.09121650457382202,0.0,0.0,0.0,0.0,0.0,0.0,r
7.0,10158.0,0.39083391427993774,0.7827335596084595,0.0,0.0,0.0,0.0,0.0,0.0,r
4.0,18873.0,0.7941733598709106,0.2871818542480469,0.0,0.0,0.0,0.0,0.0,0.0,r
2.0,22979.0,0.6778028011322021,0.5560311675071716,0.0,0.0,0.0,0.0,0.0,0.0,r
8.0,11669.0,0.08800190687179565,0.7193328738212585,0.0,0.0,0.0,0.0,0.0,0.0,r
7.0,14091.0,0.39083391427993774,0.7827335596084595,0.0,0.0,0.0,0.0,0.0,0.0,r
1.0,26109.0,0.4990962743759155,0.5837299823760986,0.0,0.0,0.0,0.0,0.0,0.0,r
0.0,29052.0,0.5308660268783569,0.7877981662750244,0.0,0.0,0.0,0.0,0.0,0.0,r
6.0,16824.0,0.13235658407211304,0.5619879364967346,0.0,0.0,0.0,0.0,0.0,0.0,r
3.0,22932.0,0.8354402184486389,0.6788784861564636,0.0,0.0,0.0,0.0,0.0,0.0,r
5.0,19461.0,0.8602033257484436,0.09121650457382202,0.0,0.0,0.0,0.0,0.0,0.0,r
8.0,16202.0,0.08800190687179565,0.7193328738212585,0.0,0.0,0.0,0.0,0.0,0.0,r
1.0,30535.0,0.4990962743759155,0.5837299823760986,0.0,0.0,0.0,0.0,0.0,0.0,r
7.0,18626.0,0.39083391427993774,0.7827335596084595,0.0,0.0,0.0,0.0,0.0,0.0,r
0.0,33388.0,0.5308660268783569,0.7877981662750244,0.0,0.0,0.0,0.0,0.0,0.0,r
6.0,20849.0,0.13235658407211304,0.5619879364967346,0.0,0.0,0.0,0.0,0.0,0.0,r
4.0,25113.0,0.7941733598709106,0.2871818542480469,0.0,0.0,0.0,0.0,0.0,0.0,r
3.0,27158.0,0.8354402184486389,0.6788784861564636,0.0,0.0,0.0,0.0,0.0,0.0,r
5.0,23589.0,0.8602033257484436,0.09121650457382202,0.0,0.0,0.0,0.0,0.0,0.0,r
2.0,29236.0,0.6778028011322021,0.5560311675071716,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,r
0.0,37712.0,0.5308660268783569,0.7877981662750244,0.0,0.0,0.0,0.0,0.0,0.0,r
4.0,29461.0,0.7941733598709106,0.2871818542480469,0.0,0.0,0.0,0.0,0.0,0.0,r
3.0,31389.0,0.8354402184486389,0.6788784861564636,0.0,0.0,0.0,0.0,0.0,0.0,r
2.0,33673.0,0.6785528063774109,0.5560311675071716,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,r
8.0,21607.0,0.08800190687179565,0.7193328738212585,0.0,0.0,0.0,0.0,0.0,0.0,r
1.0,35918.0,0.4990962743759155,0.5837299823760986,0.0,0.0,0.0,0.0,0.0,0.0,r
7.0,24012.0,0.39083391427993774,0.7827335596084595,0.0,0.0,0.0,0.0,0.0,0.0,r
6.0,27231.0,0.13235658407211304,0.5619879364967346,0.0,0.0,0.0,0.0,0.0,0.0,r
5.0,29958.0,0.8602033257484436,0.09121650457382202,0.0,0.0,0.0,0.0,0.0,0.0,r
0.0,42043.0,0.5308660268783569,0.7877981662750244,0.0,0.0,0.0,0.0,0.0,0.0,r
8.0,25930.0,0.08800190687179565,0.7193328738212585,0.0,0.0,0.0,0.0,0.0,0.0,r
1.0,40340.0,0.4990962743759155,0.5837299823760986,0.0,0.0,0.0,0.0,0.0,0.0,r
7.0,28433.0,0.39083391427993774,0.7827335596084595,0.0,0.0,0.0,0.0,0.0,0.0,r
6.0,31373.0,0.13235658407211304,0.5619879364967346,0.0,0.0,0.0,0.0,0.0,0.0,r
3.0,37827.0,0.8354402184486389,0.6788784861564636,0.0,0.0,0.0,0.0,0.0,0.0,r
5.0,34182.0,0.8602033257484436,0.09121650457382202,0.0,0.0,0.0,0.0,0.0,0.0,r
4.0,37460.0,0.7941733598709106,0.2871818542480469,0.0,0.0,0.0,0.0,0.0,0.0,r
0.0,45964.0,0.5308660268783569,0.7877981662750244,0.0,0.0,0.0,0.0,0.0,0.0,r
2.0,41771.0,0.6793028116226196,0.5560311675071716,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,r
1.0,44368.0,0.4990962743759155,0.5837299823760986,0.0,0.0,0.0,0.0,0.0,0.0,r
6.0,35226.0,0.13235658407211304,0.5619879364967346,0.0,0.0,0.0,0.0,0.0,0.0,r
3.0,41677.0,0.8354402184486389,0.6788784861564636,0.0,0.0,0.0,0.0,0.0,0.0,r
8.0,31766.0,0.08800190687179565,0.7193328738212585,0.0,0.0,0.0,0.0,0.0,0.0,r
7.0,34469.0,0.39083391427993774,0.7827335596084595,0.0,0.0,0.0,0.0,0.0,0.0,r
0.0,50085.0,0.5308660268783569,0.7877981662750244,0.0,0.0,0.0,0.0,0.0,0.0,r
5.0,40212.0,0.8602033257484436,0.09121650457382202,0.0,0.0,0.0,0.0,0.0,0.0,r
2.0,45996.0,0.6800528168678284,0.5560311675071716,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,r
1.0,48621.0,0.4990962743759155,0.5837299823760986,0.0,0.0,0.0,0.0,0.0,0.0,r
4.0,43820.0,0.7941733598709106,0.2871818542480469,0.0,0.0,0.0,0.0,0.0,0.0,r
7.0,38695.0,0.39083391427993774,0.7827335596084595,0.0,0.0,0.0,0.0,0.0,0.0,r
6.0,41776.0,0.13235658407211304,0.5619879364967346,0.0,0.0,0.0,0.0,0.0,0.0,r
2.0,50021.0,0.6808028221130371,0.5560311675071716,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,r
3.0,48124.0,0.8354402184486389,0.6788784861564636,0.0,0.0,0.0,0.0,0.0,0.0,r
8.0,38116.0,0.08800190687179565,0.7193328738212585,0.0,0.0,0.0,0.0,0.0,0.0,r
1.0,52960.0,0.4990962743759155,0.5837299823760986,0.0,0.0,0.0,0.0,0.0,0.0,r
0.0,56431.0,0.5308660268783569,0.7877981662750244,0.0,0.0,0.0,0.0,0.0,0.0,r
5.0,46554.0,0.8602033257484436,0.09121650457382202,0.0,0.0,0.0,0.0,0.0,0.0,r
7.0,42615.0,0.39083391427993774,0.7827335596084595,0.0,0.0,0.0,0.0,0.0,0.0,r
4.0,49861.0,0.7941733598709106,0.2871818542480469,0.0,0.0,0.0,0.0,0.0,0.0,r
6.0,45802.0,0.13235658407211304,0.5619879364967346,0.0,0.0,0.0,0.0,0.0,0.0,r
2.0,53840.0,0.6815528273582458,0.5560311675071716,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,r
3.0,52042.0,0.8354402184486389,0.6788784861564636,0.0,0.0,0.0,0.0,0.0,0.0,r
8.0,42138.0,0.08800190687179565,0.7193328738212585,0.0,0.0,0.0,0.0,0.0,0.0,r
1.0,57093.0,0.4990962743759155,0.5837299823760986,0.0,0.0,0.0,0.0,0.0,0.0,r
5.0,50569.0,0.8602033257484436,0.09121650457382202,0.0,0.0,0.0,0.0,0.0,0.0,r
4.0,53789.0,0.7941733598709106,0.2871818542480469,0.0,0.0,0.0,0.0,0.0,0.0,r
0.0,62679.0,0.5308660268783569,0.7877981662750244,0.0,0.0,0.0,0.0,0.0,0.0,r
2.0,58072.0,0.6823028326034546,0.5560311675071716,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,r
8.0,46364.0,0.08800190687179565,0.7193328738212585,0.0,0.0,0.0,0.0,0.0,0.0,r
7.0,48863.0,0.39083391427993774,0.7827335596084595,0.0,0.05000000074505806,0.05000000074505806,0.0,0.0,1.131255137308551E-12,b
6.0,51743.0,0.13235658407211304,0.5619879364967346,0.0,0.0,0.0,0.0,0.0,0.0,r
8.0,51662.0,0.08800190687179565,0.7193328738212585,0.0,0.0,0.0,0.0,0.0,0.0,r
2.0,65179.0,0.6830528378486633,0.5560311675071716,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,r
6.0,58290.0,0.13235658407211304,0.5619879364967346,0.0,0.0,0.0,0.0,0.0,0.0,r
1.0,68389.0,0.4990962743759155,0.5837299823760986,0.0,0.0,0.0,0.0,0.0,0.0,r
0.0,71362.0,0.5308660268783569,0.7877981662750244,0.0,0.0,0.0,0.0,0.0,0.0,r
3.0,64789.0,0.8354402184486389,0.6788784861564636,0.0,0.0,0.0,0.0,0.0,0.0,r
5.0,61247.0,0.8602033257484436,0.09121650457382202,0.0,0.0,0.0,0.0,0.0,0.0,r
4.0,63116.0,0.7941733598709106,0.2871818542480469,0.0,0.0,0.0,0.0,0.0,0.0,r
7.0,57339.0,0.3915839195251465,0.7819835543632507,0.0,0.05000000074505806,0.05000000074505806,0.0,0.0,1.142152019663334E-12,b
8.0,55788.0,0.08800190687179565,0.7193328738212585,0.0,0.0,0.0,0.0,0.0,0.0,r
2.0,69208.0,0.6838028430938721,0.5560311675071716,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,r
6.0,62316.0,0.13235658407211304,0.5619879364967346,0.0,0.0,0.0,0.0,0.0,0.0,r
1.0,72411.0,0.4990962743759155,0.5837299823760986,0.0,0.0,0.0,0.0,0.0,0.0,r
0.0,75383.0,0.5308660268783569,0.7877981662750244,0.0,0.0,0.0,0.0,0.0,0.0,r
3.0,68813.0,0.8354402184486389,0.6788784861564636,0.0,0.0,0.0,0.0,0.0,0.0,r
5.0,65367.0,0.8602033257484436,0.09121650457382202,0.0,0.0,0.0,0.0,0.0,0.0,r
7.0,61664.0,0.3923339247703552,0.781233549118042,0.0,0.05000000074505806,0.05000000074505806,0.0,0.0,1.1531644779697037E-12,b
4.0,69365.0,0.7941733598709106,0.2871818542480469,0.0,0.0,0.0,0.0,0.0,0.0,r
6.0,66541.0,0.13235658407211304,0.5619879364967346,0.0,0.0,0.0,0.0,0.0,0.0,r
3.0,72848.0,0.8354402184486389,0.6788784861564636,0.0,0.0,0.0,0.0,0.0,0.0,r
0.0,79619.0,0.5308660268783569,0.7877981662750244,0.0,0.0,0.0,0.0,0.0,0.0,r
7.0,65688.0,0.39308393001556396,0.7804835438728333,0.0,0.05000000074505806,0.05000000074505806,0.0,0.0,1.1642938132702674E-12,b
8.0,63605.0,0.08800190687179565,0.7193328738212585,0.0,0.0,0.0,0.0,0.0,0.0,r
1.0,78764.0,0.4990962743759155,0.5837299823760986,0.0,0.0,0.0,0.0,0.0,0.0,r
5.0,71723.0,0.8602033257484436,0.09121650457382202,0.0,0.0,0.0,0.0,0.0,0.0,r
2.0,78914.0,0.6845528483390808,0.5560311675071716,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,r
3.0,76990.0,0.8354402184486389,0.6788784861564636,0.0,0.0,0.0,0.0,0.0,0.0,r
0.0,83643.0,0.5308660268783569,0.7877981662750244,0.0,0.0,0.0,0.0,0.0,0.0,r
4.0,75514.0,0.7941733598709106,0.2871818542480469,0.0,0.0,0.0,0.0,0.0,0.0,r
7.0,69725.0,0.3938339352607727,0.7797335386276245,0.0,0.05000000074505806,0.10000000149011612,0.0,0.0,1.1755414350278492E-12,b
8.0,67532.0,0.08800190687179565,0.7193328738212585,0.0,0.0,0.0,0.0,0.0,0.0,r
6.0,72782.0,0.13235658407211304,0.5619879364967346,0.0,0.0,0.0,0.0,0.0,0.0,r
1.0,82892.0,0.4990962743759155,0.5837299823760986,0.0,0.0,0.0,0.0,0.0,0.0,r
3.0,81219.0,0.8354402184486389,0.6788784861564636,0.0,0.0,0.0,0.0,0.0,0.0,r
0.0,87965.0,0.5308660268783569,0.7877981662750244,0.0,0.0,0.0,0.0,0.0,0.0,r
5.0,77866.0,0.8602033257484436,0.09121650457382202,0.0,0.0,0.0,0.0,0.0,0.0,r
4.0,79742.0,0.7941733598709106,0.2871818542480469,0.0,0.0,0.0,0.0,0.0,0.0,r
7.0,73660.0,0.3953339457511902,0.7789835333824158,0.0,0.05000000074505806,0.10000000149011612,0.0,0.0,1.1869087527052735E-12,b
8.0,71554.0,0.08800190687179565,0.7193328738212585,0.0,0.0,0.0,0.0,0.0,0.0,r
2.0,85271.0,0.6853028535842896,0.5560311675071716,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,r
6.0,78925.0,0.13235658407211304,0.5619879364967346,0.0,0.0,0.0,0.0,0.0,0.0,r
1.0,89137.0,0.4990962743759155,0.5837299823760986,0.0,0.0,0.0,0.0,0.0,0.0,r
3.0,85345.0,0.8354402184486389,0.6788784861564636,0.0,0.0,0.0,0.0,0.0,0.0,r
7.0,77884.0,0.39683395624160767,0.778233528137207,0.0,0.05000000074505806,0.10000000149011612,0.0,0.0,1.1983970673451472E-12,b
8.0,75679.0,0.08800190687179565,0.7193328738212585,0.0,0.0,0.0,0.0,0.0,0.0,r
2.0,89404.0,0.6860528588294983,0.5560311675071716,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,r
0.0,94311.0,0.5308660268783569,0.7877981662750244,0.0,0.0,0.0,0.0,0.0,0.0,r
4.0,86101.0,0.7941733598709106,0.2871818542480469,0.0,0.0,0.0,0.0,0.0,0.0,r
5.0,84320.0,0.8602033257484436,0.09121650457382202,0.0,0.0,0.0,0.0,0.0,0.0,r
6.0,82852.0,0.13235658407211304,0.5619879364967346,0.0,0.0,0.0,0.0,0.0,0.0,r
3.0,89267.0,0.8354402184486389,0.6788784861564636,0.0,0.0,0.0,0.0,0.0,0.0,r
8.0,79802.0,0.08800190687179565,0.7193328738212585,0.0,0.0,0.0,0.0,0.0,0.0,r
7.0,82112.0,0.39833396673202515,0.7774835228919983,0.0,0.05000000074505806,0.10000000149011612,0.0,0.0,1.2100077884102944E-12,b
1.0,95291.0,0.4990962743759155,0.5837299823760986,0.0,0.0,0.0,0.0,0.0,0.0,r
0.0,98537.0,0.5308660268783569,0.7877981662750244,0.0,0.0,0.0,0.0,0.0,0.0,r
5.0,88450.0,0.8602033257484436,0.09121650457382202,0.0,0.0,0.0,0.0,0.0,0.0,r
6.0,87391.0,0.13235658407211304,0.5619879364967346,0.0,0.0,0.0,0.0,0.0,0.0,r
2.0,95778.0,0.686802864074707,0.5560311675071716,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,r
8.0,83852.0,0.08800190687179565,0.7193328738212585,0.0,0.0,0.0,0.0,0.0,0.0,r
4.0,92368.0,0.7941733598709106,0.2871818542480469,0.0,0.0,0.0,0.0,0.0,0.0,r
7.0,86242.0,0.3998339772224426,0.7767335176467896,0.0,0.05000000074505806,0.10000000149011612,0.0,0.0,1.2217424337837568E-12,b
1.0,99418.0,0.4990962743759155,0.5837299823760986,0.0,0.0,0.0,0.0,0.0,0.0,r
3.0,95736.0,0.8354402184486389,0.6788784861564636,0.0,0.0,0.0,0.0,0.0,0.0,r
5.0,92572.0,0.8602033257484436,0.09121650457382202,0.0,0.0,0.0,0.0,0.0,0.0,r
2.0,100201.0,0.6875528693199158,0.5560311675071716,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,r
0.0,105179.0,0.5308660268783569,0.7877981662750244,0.0,0.0,0.0,0.0,0.0,0.0,r
6.0,93632.0,0.13235658407211304,0.5619879364967346,0.0,0.0,0.0,0.0,0.0,0.0,r
1.0,104046.0,0.4990962743759155,0.5837299823760986,0.0,0.0,0.0,0.0,0.0,0.0,r
3.0,100085.0,0.8354402184486389,0.6788784861564636,0.0,0.0,0.0,0.0,0.0,0.0,r
